Time(s),Bus Voltage(V),Shunt Voltage(mV),Current(mA),Power(mW)
38325.377617836,4.988,0.85,79.0,400.0
38326.381917238235,4.984,0.82,97.0,500.0
38327.38882088661,4.98,0.94,93.0,460.0
38328.39327335358,4.984,0.83,84.0,420.0
38329.40004944801,4.984,0.92,92.0,460.0
38330.40454053879,4.984,0.97,93.0,460.0
38331.411724090576,4.984,0.83,84.0,420.0
38332.4179816246,4.98,0.95,97.0,500.0
38333.42327260971,4.98,0.96,83.0,420.0
38334.42964577675,4.98,0.97,95.0,460.0
38335.433953762054,4.98,0.98,95.0,460.0
38336.4412689209,4.988,0.83,85.0,420.0
38337.44502043724,4.984,0.8,85.0,420.0
38338.45274806023,4.98,0.93,97.0,500.0
38339.459089040756,4.984,0.9,93.0,460.0
38340.46310377121,4.988,0.83,80.0,400.0
38341.47032880783,4.988,0.84,86.0,420.0
38342.47445464134,4.98,0.97,93.0,460.0
38343.4818341732,4.988,0.8,84.0,420.0
38344.48900222778,4.98,0.97,93.0,460.0
38345.49253988266,4.98,0.96,94.0,460.0
38346.500296115875,4.988,0.83,83.0,420.0
38347.50430679321,4.988,0.82,82.0,400.0
38348.5112221241,4.98,0.97,96.0,500.0
38349.51526927948,4.988,0.83,86.0,420.0
38350.5221259594,4.984,0.97,96.0,500.0
38351.529082775116,4.98,0.94,98.0,500.0
38352.53436303139,4.984,0.93,82.0,400.0
38353.54118514061,4.984,0.99,98.0,500.0
38354.544729948044,4.98,0.96,98.0,500.0
38355.552020311356,4.988,0.8,78.0,400.0
38356.55934333801,4.98,0.97,94.0,460.0
38357.56404590607,4.984,0.85,88.0,420.0
38358.57022500038,4.988,0.83,83.0,420.0
38359.574921131134,4.98,1.01,98.0,500.0
38360.5817656517,4.984,0.84,83.0,420.0
38361.58554625511,4.988,0.84,82.0,400.0
38362.5929813385,4.984,0.98,97.0,500.0
38363.59971666336,4.984,0.8,83.0,420.0
38364.604132175446,4.984,0.83,84.0,420.0
38365.61106157303,4.98,0.94,95.0,460.0
38366.61510491371,4.984,0.83,82.0,400.0
38367.6220870018,4.984,0.85,83.0,420.0
38368.62638068199,4.98,0.95,95.0,460.0
38369.63326072693,4.984,0.85,83.0,420.0
38370.6404299736,4.984,0.92,94.0,460.0
38371.645703315735,4.98,0.95,94.0,460.0
38372.6520152092,4.98,0.94,92.0,460.0
38373.65651035309,4.98,0.97,97.0,500.0
38374.663477897644,4.98,0.94,94.0,460.0
38375.670326948166,4.984,0.83,83.0,420.0
38376.674573898315,4.984,0.82,82.0,400.0
38377.681509017944,4.984,0.98,92.0,460.0
38378.68532991409,4.988,0.82,86.0,420.0
38379.69254016876,4.984,0.8,82.0,400.0
38380.69684314728,4.98,0.98,96.0,500.0
38381.7043030262,4.988,0.82,84.0,420.0
38382.71123933792,4.988,0.82,82.0,400.0
38383.715302705765,4.98,0.98,94.0,460.0
38384.72191810608,4.988,0.83,82.0,400.0
38385.72622656822,4.988,0.8,85.0,420.0
38386.73336863518,4.98,0.91,98.0,500.0
38387.7402279377,4.988,0.83,82.0,400.0
38388.744669914246,4.984,0.83,83.0,420.0
38389.751143693924,4.984,0.93,92.0,460.0
38390.75543832779,4.988,0.84,82.0,400.0
38391.76284837723,4.98,0.98,98.0,500.0
38392.76768565178,4.984,0.95,98.0,500.0
38393.77390885353,4.984,0.95,84.0,420.0
38394.7808098793,4.98,0.92,98.0,500.0
38395.78566527367,4.98,0.93,93.0,460.0
38396.79193854332,4.98,0.97,98.0,500.0
38397.79656434059,4.98,0.94,96.0,500.0
38398.80360555649,4.988,0.84,82.0,400.0
38399.81050992012,4.984,0.81,83.0,420.0
38400.81475639343,4.984,0.95,95.0,460.0
38401.82140016556,4.98,0.98,95.0,460.0
38402.82668876648,4.988,0.81,82.0,400.0
38403.83352947235,4.984,0.82,80.0,400.0
38404.83715581894,4.98,0.99,97.0,500.0
38405.84426045418,4.988,0.8,85.0,420.0
38406.851364851,4.98,0.92,92.0,460.0
38407.85593676567,4.98,0.96,96.0,500.0
38408.86302137375,4.988,0.8,80.0,400.0
38409.86712431908,4.984,0.84,86.0,420.0
38410.873455286026,4.98,0.95,97.0,500.0
38411.879267692566,4.988,0.85,83.0,420.0
38412.88576602936,4.98,0.97,97.0,500.0
38413.89237880707,4.984,0.93,96.0,500.0
38414.896872997284,4.984,0.88,84.0,420.0
38415.90324163437,4.98,0.9,97.0,500.0
38416.90754890442,4.98,0.93,93.0,460.0
38417.9150428772,4.988,0.85,83.0,420.0
38418.92197394371,4.98,0.95,94.0,460.0
38419.92566943169,4.988,0.84,79.0,400.0
38420.933051109314,4.988,0.8,80.0,400.0
38421.93734383583,4.98,0.95,94.0,460.0
38422.94430756569,4.98,0.94,93.0,460.0
38423.94879221916,4.984,0.82,80.0,400.0
38424.95579409599,4.98,0.93,94.0,460.0
38425.96278524399,4.988,0.8,84.0,420.0
38426.96708726883,4.984,0.82,83.0,420.0
38427.973591804504,4.984,0.95,94.0,460.0
38428.97821235657,4.984,0.97,94.0,460.0
38429.985290527344,4.988,0.83,83.0,420.0
38430.99215722084,4.98,0.96,99.0,500.0
38431.995967149734,4.984,0.79,82.0,400.0
38433.003558158875,4.984,0.86,85.0,420.0
38434.0074942112,4.98,0.94,102.0,520.0
38435.01416635513,4.98,0.96,91.0,460.0
38436.01845788956,4.984,0.81,86.0,420.0
38437.02598452568,4.984,0.99,96.0,500.0
38438.03309226036,4.984,0.97,95.0,460.0
38439.0373404026,4.984,0.83,85.0,420.0
38440.044137477875,4.984,1.0,95.0,460.0
38441.048078775406,4.988,0.82,82.0,400.0
38442.05514860153,4.988,0.84,84.0,420.0
38443.05918741226,4.98,0.96,94.0,460.0
38444.06674027443,4.984,0.88,85.0,420.0
38445.073419094086,4.984,0.82,80.0,400.0
38446.078167676926,4.98,0.93,93.0,460.0
38447.08467555046,4.984,0.8,80.0,400.0
38448.08935403824,4.988,0.84,80.0,400.0
38449.096339702606,4.98,0.91,93.0,460.0
38450.10293531418,4.988,0.84,83.0,420.0
38451.10769748688,4.984,0.79,81.0,400.0
38452.11419010162,4.984,0.95,95.0,460.0
38453.11906337738,4.984,0.82,81.0,400.0
38454.12580919266,4.98,0.99,95.0,460.0
38455.13037157059,4.98,0.91,100.0,500.0
38456.13641881943,4.984,0.83,82.0,400.0
38457.14340519905,4.98,0.97,97.0,500.0
38458.14772129059,4.984,0.92,94.0,460.0
38459.15501523018,4.984,0.91,93.0,460.0
38460.15932679176,4.984,0.82,85.0,420.0
38461.16667842865,4.984,0.95,95.0,460.0
38462.17321896553,4.988,0.84,84.0,420.0
38463.177463531494,4.98,0.98,96.0,500.0
38464.18419599533,4.984,0.88,82.0,400.0
38465.18930602074,4.984,0.87,80.0,400.0
38466.19616651535,4.988,0.83,83.0,420.0
38467.2004699707,4.98,0.97,93.0,460.0
38468.207046985626,4.984,0.8,85.0,420.0
38469.213999032974,4.988,0.83,81.0,400.0
38470.21808862686,4.98,0.98,97.0,500.0
38471.22496509552,4.988,0.83,83.0,420.0
38472.23011279106,4.988,0.81,92.0,460.0
38473.23692011833,4.98,0.96,93.0,460.0
38474.24304151535,4.984,0.82,82.0,400.0
38475.24791741371,4.98,0.99,97.0,500.0
38476.25448179245,4.98,0.91,95.0,460.0
38477.25919008255,4.984,0.9,82.0,400.0
38478.266065597534,4.98,0.93,96.0,500.0
38479.27037978172,4.98,0.96,94.0,460.0
38480.27746844292,4.988,0.84,81.0,400.0
38481.28405022621,4.98,0.96,95.0,460.0
38482.28908085823,4.988,0.79,80.0,400.0
38483.29554915428,4.988,0.82,80.0,400.0
38484.29986047745,4.98,0.99,94.0,460.0
38485.30699944496,4.98,0.95,94.0,460.0
38486.31220245361,4.988,0.83,83.0,420.0
38487.31794500351,4.984,0.94,94.0,460.0
38488.32546663284,4.988,0.82,80.0,400.0
38489.3289372921,4.988,0.82,83.0,420.0
38490.33641219139,4.98,0.94,93.0,460.0
38491.340962171555,4.98,0.97,93.0,460.0
38492.348021268845,4.984,0.82,81.0,400.0
38493.354968070984,4.988,0.82,89.0,460.0
38494.358840465546,4.98,0.94,100.0,500.0
38495.366114377975,4.984,0.83,78.0,400.0
38496.37068414688,4.98,0.96,97.0,500.0
38497.37708735466,4.98,0.94,92.0,460.0
38498.38137984276,4.988,0.82,80.0,400.0
38499.38858270645,4.976,1.0,93.0,460.0
38500.395327568054,4.98,0.95,94.0,460.0
38501.40022826195,4.984,0.82,83.0,420.0
38502.40657353401,4.98,0.94,99.0,500.0
38503.4115023613,4.988,0.8,80.0,400.0
38504.41779375076,4.984,0.84,85.0,420.0
38505.424526929855,4.984,0.92,93.0,460.0
38506.42901182175,4.988,0.83,82.0,400.0
38507.43648529053,4.984,0.88,82.0,400.0
38508.44098186493,4.98,0.95,94.0,460.0
38509.4470744133,4.988,0.82,83.0,420.0
38510.45192503929,4.984,0.81,84.0,420.0
38511.45854258537,4.984,0.94,93.0,460.0
38512.465658426285,4.988,0.82,82.0,400.0
38513.46995162964,4.988,0.83,86.0,420.0
38514.47725558281,4.98,0.96,96.0,500.0
38515.48098373413,4.984,0.82,84.0,420.0
38516.48827075958,4.98,0.95,94.0,460.0
38517.49503874779,4.98,0.96,99.0,500.0
38518.49931502342,4.984,0.89,85.0,420.0
38519.50622296333,4.98,0.88,99.0,500.0
38520.51053380966,4.976,0.98,93.0,460.0
38521.51806926727,4.984,0.94,96.0,500.0
38522.52267789841,4.988,0.84,83.0,420.0
38523.52877521515,4.976,0.95,94.0,460.0
38524.53612804413,4.988,0.82,79.0,400.0
38525.54049730301,4.984,0.8,81.0,400.0
38526.547716617584,4.98,0.97,95.0,460.0
38527.55172872543,4.988,0.82,80.0,400.0
38528.55854558945,4.984,0.83,82.0,400.0
38529.5628054142,4.984,0.92,92.0,460.0
38530.56979227066,4.984,0.84,84.0,420.0
38531.576837301254,4.988,0.8,83.0,420.0
38532.580812215805,4.98,0.95,93.0,460.0
38533.588198423386,4.988,0.82,79.0,400.0
38534.59265041351,4.984,0.82,93.0,460.0
38535.59916639328,4.98,0.93,93.0,460.0
38536.60612034798,4.988,0.83,86.0,420.0
38537.61069560051,4.984,0.95,97.0,500.0
38538.61714100838,4.98,0.97,93.0,460.0
38539.62214231491,4.988,0.85,80.0,400.0
38540.628331422806,4.98,0.98,95.0,460.0
38541.63306093216,4.976,0.98,95.0,460.0
38542.639926195145,4.988,0.83,84.0,420.0
38543.64712834358,4.98,0.98,98.0,500.0
38544.65185165405,4.984,0.83,85.0,420.0
38545.65877747536,4.988,0.83,81.0,400.0
38546.66249895096,4.98,0.97,98.0,500.0
38547.66976261139,4.98,0.95,96.0,500.0
38548.67668223381,4.984,0.82,80.0,400.0
38549.68101334572,4.984,0.83,84.0,420.0
38550.68784713745,4.98,0.92,90.0,460.0
38551.6921813488,4.984,0.83,82.0,400.0
38552.69901919365,4.984,0.91,93.0,460.0
38553.70358633995,4.98,0.95,95.0,460.0
38554.71009063721,4.984,0.82,95.0,460.0
38555.71682357788,4.984,0.8,94.0,460.0
38556.72159290314,4.98,0.94,92.0,460.0
38557.728608846664,4.984,0.82,85.0,420.0
38558.732635736465,4.984,0.95,95.0,460.0
38559.73942565918,4.984,0.84,83.0,420.0
38560.744720458984,4.984,0.8,80.0,400.0
38561.7511639595,4.98,0.97,96.0,500.0
38562.75830745697,4.98,0.97,83.0,420.0
38563.76223611832,4.988,0.84,79.0,400.0
38564.769104242325,4.984,0.95,93.0,460.0
38565.773968458176,4.984,0.79,84.0,420.0
38566.780802965164,4.988,0.8,82.0,400.0
38567.78803110123,4.984,0.96,94.0,460.0
38568.79209470749,4.984,0.81,81.0,400.0
38569.79886651039,4.988,0.82,84.0,420.0
38570.80318927765,4.98,0.95,98.0,500.0
38571.81002449989,4.988,0.81,80.0,400.0
38572.81498885155,4.984,0.83,87.0,420.0
38573.8211812973,4.976,0.99,96.0,500.0
38574.82855916023,4.984,0.94,92.0,460.0
38575.83249425888,4.984,0.84,97.0,500.0
38576.83976197243,4.98,0.98,92.0,460.0
38577.84444189072,4.98,0.94,95.0,460.0
38578.850420475006,4.98,0.93,96.0,500.0
38579.857406139374,4.984,0.95,94.0,460.0
38580.86248540878,4.984,0.84,82.0,400.0
38581.86862230301,4.988,0.8,80.0,400.0
38582.873920440674,4.98,0.95,94.0,460.0
38583.88023877144,4.98,0.94,92.0,460.0
38584.884410619736,4.988,0.84,83.0,420.0
38585.891213178635,4.984,0.96,99.0,500.0
38586.89848399162,4.988,0.84,82.0,400.0
38587.902961969376,4.984,0.82,86.0,420.0
38588.909885406494,4.984,1.01,93.0,460.0
38589.91392207146,4.984,0.85,81.0,400.0
38590.92107176781,4.984,0.82,83.0,420.0
38591.926012039185,4.98,0.96,98.0,500.0
38592.93292570114,4.984,0.82,81.0,400.0
38593.939349889755,4.988,0.82,84.0,420.0
38594.944098711014,4.98,0.95,95.0,460.0
38595.95018696785,4.984,0.81,78.0,400.0
38596.95484352112,4.984,0.85,84.0,420.0
38597.96149587631,4.984,0.94,91.0,460.0
38598.96917963028,4.984,0.86,83.0,420.0
38599.97305727005,4.98,0.96,101.0,500.0
38600.98033666611,4.98,0.93,91.0,460.0
38601.98421001434,4.98,0.84,94.0,460.0
38602.99150013924,4.98,0.98,93.0,460.0
38603.995607852936,4.98,0.94,95.0,460.0
38605.00307011604,4.984,0.86,86.0,420.0
38606.00923538208,4.98,0.94,96.0,500.0
38607.01421236992,4.984,0.83,84.0,420.0
38608.02121758461,4.988,0.82,83.0,420.0
38609.025008678436,4.98,0.96,96.0,500.0
38610.03233242035,4.98,0.97,95.0,460.0
38611.039622306824,4.984,0.87,84.0,420.0
38612.04372572899,4.984,0.84,80.0,400.0
38613.0510160923,4.98,0.94,97.0,500.0
38614.054337501526,4.988,0.82,82.0,400.0
38615.061745643616,4.98,0.94,95.0,460.0
38616.06656861305,4.98,0.94,95.0,460.0
38617.07320475578,4.984,0.95,82.0,400.0
38618.0800909996,4.98,0.98,97.0,500.0
38619.084137916565,4.98,0.94,84.0,420.0
38620.090836286545,4.984,0.85,80.0,400.0
38621.095814704895,4.98,0.94,94.0,460.0
38622.102044820786,4.984,0.81,82.0,400.0
38623.10955953598,4.984,0.84,81.0,400.0
38624.11385297775,4.98,0.94,96.0,500.0
38625.121084451675,4.988,0.83,82.0,400.0
38626.12471103668,4.984,0.8,83.0,420.0
38627.13221812248,4.988,0.83,85.0,420.0
38628.1360681057,4.984,0.95,99.0,500.0
38629.143812179565,4.988,0.84,83.0,420.0
38630.150018930435,4.988,0.83,86.0,420.0
38631.15417385101,4.98,0.96,97.0,500.0
38632.16141343117,4.988,0.85,80.0,400.0
38633.16573929787,4.98,0.95,97.0,500.0
38634.17270255089,4.984,0.95,84.0,420.0
38635.17675900459,4.988,0.82,82.0,400.0
38636.183685302734,4.98,0.98,95.0,460.0
38637.190576553345,4.984,0.81,81.0,400.0
38638.195256233215,4.988,0.83,83.0,420.0
38639.202166080475,4.98,0.98,101.0,500.0
38640.20646953583,4.988,0.82,80.0,400.0
38641.213802576065,4.984,0.92,97.0,500.0
38642.2203540802,4.984,0.93,93.0,460.0
38643.22451162338,4.984,0.82,84.0,420.0
38644.231947660446,4.988,0.84,80.0,400.0
38645.235988378525,4.98,0.92,91.0,460.0
38646.242919921875,4.98,0.95,94.0,460.0
38647.24776864052,4.984,0.88,84.0,420.0
38648.254210710526,4.98,0.92,97.0,500.0
38649.260919332504,4.98,0.94,84.0,420.0
38650.26592421532,4.98,0.99,96.0,500.0
38651.27241563797,4.984,0.96,95.0,500.0
38652.27686715126,4.988,0.85,85.0,420.0
38653.2837100029,4.984,0.84,82.0,400.0
38654.29055762291,4.98,0.97,94.0,460.0
38655.295429468155,4.988,0.84,86.0,420.0
38656.30178999901,4.988,0.81,83.0,420.0
38657.30663728714,4.98,0.97,93.0,460.0
38658.31311273575,4.988,0.83,82.0,400.0
38659.31743264198,4.988,0.82,83.0,420.0
38660.324914455414,4.98,0.95,99.0,500.0
38661.331790447235,4.988,0.83,79.0,400.0
38662.33562517166,4.98,0.93,101.0,500.0
38663.34296178818,4.98,0.92,96.0,500.0
38664.347470998764,4.984,0.94,80.0,400.0
38665.354036569595,4.98,1.02,94.0,460.0
38666.36132621765,4.98,0.93,94.0,460.0
38667.36521720886,4.984,0.85,82.0,400.0
38668.37250781059,4.984,0.81,84.0,420.0
38669.37638950348,4.98,0.95,92.0,460.0
38670.38374853134,4.988,0.82,85.0,420.0
38671.388461112976,4.98,0.91,92.0,460.0
38672.39517426491,4.984,0.95,95.0,460.0
38673.4022564888,4.984,0.83,85.0,420.0
38674.40654826164,4.984,0.83,83.0,420.0
38675.41344380379,4.98,0.99,95.0,460.0
38676.41785693169,4.984,0.82,83.0,420.0
38677.42410993576,4.98,0.92,92.0,460.0
38678.43166136742,4.98,0.99,93.0,460.0
38679.43599271774,4.984,0.83,89.0,460.0
38680.44315505028,4.98,0.99,97.0,500.0
38681.44685959816,4.98,0.95,97.0,500.0
38682.453605651855,4.984,0.83,92.0,460.0
38683.458505392075,4.98,0.96,98.0,500.0
38684.464876651764,4.984,0.81,83.0,420.0
38685.47256541252,4.988,0.8,82.0,400.0
38686.47689175606,4.976,0.96,94.0,460.0
38687.48321342468,4.988,0.8,78.0,400.0
38688.4878411293,4.988,0.83,81.0,400.0
38689.49516296387,4.98,0.92,93.0,460.0
38690.499022722244,4.98,0.97,96.0,500.0
38691.50586271286,4.984,0.85,82.0,400.0
38692.512870788574,4.98,0.92,95.0,460.0
38693.51795601845,4.98,0.92,96.0,500.0
38694.52374958992,4.984,0.79,83.0,420.0
38695.528665304184,4.98,0.94,98.0,500.0
38696.53526568413,4.984,0.93,99.0,500.0
38697.54204416275,4.988,0.8,82.0,400.0
38698.54654836655,4.98,0.97,95.0,460.0
38699.553413152695,4.984,0.86,83.0,420.0
38700.55800366402,4.984,0.83,82.0,400.0
38701.56509685516,4.98,1.0,93.0,460.0
38702.569388866425,4.984,0.83,80.0,400.0
38703.576719522476,4.98,0.95,89.0,460.0
38704.583651304245,4.98,0.97,94.0,460.0
38705.58793473244,4.984,0.79,83.0,420.0
38706.59461236,4.988,0.82,82.0,400.0
38707.598470687866,4.98,0.97,98.0,500.0
38708.60606312752,4.98,0.92,95.0,460.0
38709.61256861687,4.984,0.84,94.0,460.0
38710.61721611023,4.984,0.95,93.0,460.0
38711.62453055382,4.98,0.94,95.0,460.0
38712.6279566288,4.984,0.83,98.0,500.0
38713.63528251648,4.98,0.94,94.0,460.0
38714.639607429504,4.984,0.84,82.0,400.0
38715.646886110306,4.988,0.83,84.0,420.0
38716.65372300148,4.98,0.94,91.0,460.0
38717.65834569931,4.984,0.86,84.0,420.0
38718.664764881134,4.988,0.8,80.0,400.0
38719.668956041336,4.98,0.93,93.0,460.0
38720.6758286953,4.984,0.85,88.0,420.0
38721.68069648743,4.988,0.82,83.0,420.0
38722.68698692322,4.98,0.96,95.0,460.0
38723.69430375099,4.988,0.79,81.0,400.0
38724.698638916016,4.988,0.84,82.0,400.0
38725.70574402809,4.984,0.97,93.0,460.0
38726.710085868835,4.984,0.8,79.0,400.0
38727.717347860336,4.984,0.84,98.0,500.0
38728.72405266762,4.984,0.93,98.0,500.0
38729.72863101959,4.984,0.81,83.0,420.0
38730.73511219025,4.98,0.95,100.0,500.0
38731.73969244957,4.988,0.94,79.0,400.0
38732.74601006508,4.984,0.82,77.0,400.0
38733.75084447861,4.98,0.97,99.0,500.0
38734.757652044296,4.98,0.95,95.0,460.0
38735.764540195465,4.988,0.84,82.0,400.0
38736.768637657166,4.984,0.79,84.0,420.0
38737.77603840828,4.98,0.95,94.0,460.0
38738.779888153076,4.988,0.84,83.0,420.0
38739.786853551865,4.984,0.82,82.0,400.0
38740.79413628578,4.98,0.98,95.0,460.0
38741.79799556732,4.984,0.79,82.0,400.0
38742.805488824844,4.984,0.79,97.0,500.0
38743.81015753746,4.98,0.96,101.0,500.0
38744.81724143028,4.988,0.83,80.0,400.0
38745.82153296471,4.976,0.96,97.0,500.0
38746.828094005585,4.98,0.99,82.0,400.0
38747.83479166031,4.984,0.8,81.0,400.0
38748.83895897865,4.98,0.97,94.0,460.0
38749.84627056122,4.98,0.97,83.0,420.0
38750.85059762001,4.984,0.82,82.0,400.0
38751.857462882996,4.98,0.97,93.0,460.0
38752.86459636688,4.988,0.82,83.0,420.0
38753.86890363693,4.988,0.8,84.0,420.0
38754.876220703125,4.98,0.95,95.0,460.0
38755.88052678108,4.984,0.96,91.0,460.0
38756.886888980865,4.984,0.84,82.0,400.0
38757.891566991806,4.988,0.81,95.0,460.0
38758.897857666016,4.98,0.97,94.0,460.0
38759.90492749214,4.984,0.86,82.0,400.0
38760.909449100494,4.98,0.98,94.0,460.0
38761.916908979416,4.984,0.98,79.0,400.0
38762.92108416557,4.984,0.84,82.0,400.0
38763.92821574211,4.98,0.94,94.0,460.0
38764.93195557594,4.98,0.92,83.0,420.0
38765.9392888546,4.98,0.95,95.0,460.0
38766.94638800621,4.98,0.94,92.0,460.0
38767.95055794716,4.984,0.82,82.0,400.0
38768.95689368248,4.984,0.84,82.0,400.0
38769.96115016937,4.98,0.94,94.0,460.0
38770.96884202957,4.988,0.82,80.0,400.0
38771.97587060928,4.988,0.82,80.0,400.0
38772.97973155975,4.98,0.93,97.0,500.0
38773.98662376404,4.988,0.79,84.0,420.0
38774.99095463753,4.988,0.84,79.0,400.0
38775.99778676033,4.98,0.97,98.0,500.0
38777.00233244896,4.98,0.97,85.0,420.0
38778.009804964066,4.984,0.82,82.0,400.0
38779.01610326767,4.98,0.97,97.0,500.0
38780.02039885521,4.98,0.95,99.0,500.0
38781.02766084671,4.984,0.88,84.0,420.0
38782.03158688545,4.98,0.94,95.0,460.0
38783.03829288483,4.984,0.83,83.0,420.0
38784.04606294632,4.984,0.82,87.0,420.0
38785.049938201904,4.98,0.97,94.0,460.0
38786.05664777756,4.988,0.86,84.0,420.0
38787.06109261513,4.988,0.8,80.0,400.0
38788.067940950394,4.98,0.94,93.0,460.0
38789.072177648544,4.984,0.84,84.0,420.0
38790.079203128815,4.984,0.83,81.0,400.0
38791.0861055851,4.98,0.95,93.0,460.0
38792.09088277817,4.98,0.95,97.0,500.0
38793.098177194595,4.98,0.97,95.0,460.0
38794.102568626404,4.984,0.96,96.0,500.0
38795.10913801193,4.988,0.79,83.0,420.0
38796.11357951164,4.976,0.95,98.0,500.0
38797.12023949623,4.98,0.94,98.0,500.0
38798.127286195755,4.988,0.84,78.0,400.0
38799.13118958473,4.988,0.84,85.0,420.0
38800.1382393837,4.98,0.93,92.0,460.0
38801.14257001877,4.984,0.83,81.0,400.0
38802.14991211891,4.984,0.85,85.0,420.0
38803.156661987305,4.984,0.97,97.0,500.0
38804.16114902496,4.988,0.83,84.0,420.0
38805.16854262352,4.988,0.8,83.0,420.0
38806.17268395424,4.98,0.9,92.0,460.0
38807.17944025993,4.984,0.87,82.0,400.0
38808.184104681015,4.98,0.94,93.0,460.0
38809.190371751785,4.984,0.94,93.0,460.0
38810.19750571251,4.984,0.79,96.0,500.0
38811.20236873627,4.976,0.93,98.0,500.0
38812.20869398117,4.98,0.94,94.0,460.0
38813.2126994133,4.984,0.82,84.0,420.0
38814.220489263535,4.98,0.95,93.0,460.0
38815.226816892624,4.984,0.84,80.0,400.0
38816.231632471085,4.984,0.83,78.0,400.0
38817.23860120773,4.98,0.98,94.0,460.0
38818.24249649048,4.984,0.94,100.0,500.0
38819.24963593483,4.984,0.83,79.0,400.0
38820.25450992584,4.988,0.82,86.0,420.0
38821.261093616486,4.98,0.94,94.0,460.0
38822.267458200455,4.984,0.82,82.0,400.0
38823.271723508835,4.984,0.98,102.0,520.0
38824.27905488014,4.98,0.94,96.0,500.0
38825.28391313553,4.984,0.91,82.0,400.0
38826.290635585785,4.98,0.94,98.0,500.0
38827.29739141464,4.98,0.96,94.0,460.0
38828.30185818672,4.984,0.95,92.0,460.0
38829.309089660645,4.98,0.95,97.0,500.0
38830.31266450882,4.988,0.83,79.0,400.0
38831.319830179214,4.984,0.84,87.0,420.0
38832.323830366135,4.98,0.94,95.0,460.0
38833.330995082855,4.984,0.82,83.0,420.0
38834.337968826294,4.988,0.79,81.0,400.0
38835.34207010269,4.976,0.92,93.0,460.0
38836.34899687767,4.984,0.86,79.0,400.0
38837.35330080986,4.988,0.83,82.0,400.0
38838.36024641991,4.976,0.97,95.0,460.0
38839.36806893349,4.976,0.93,93.0,460.0
38840.37249946594,4.988,0.83,80.0,400.0
38841.37860608101,4.976,0.95,101.0,500.0
38842.38299822807,4.98,0.87,94.0,460.0
38843.39042234421,4.988,0.82,80.0,400.0
38844.39501333237,4.98,0.96,99.0,500.0
38845.4011054039,4.984,0.92,80.0,400.0
38846.40894937515,4.984,0.82,83.0,420.0
38847.41324210167,4.98,0.95,97.0,500.0
38848.41976261139,4.98,0.93,83.0,420.0
38849.42436337471,4.984,0.85,80.0,400.0
38850.43150019646,4.98,0.95,95.0,460.0
38851.437630176544,4.984,0.83,83.0,420.0
38852.44230914116,4.984,0.84,83.0,420.0
38853.449625492096,4.98,0.94,94.0,460.0
38854.45334649086,4.98,0.93,97.0,500.0
38855.460762262344,4.988,0.83,83.0,420.0
38856.464886426926,4.98,0.95,94.0,460.0
38857.471740961075,4.984,0.83,80.0,400.0
38858.47827863693,4.984,0.81,84.0,420.0
38859.48280763626,4.98,0.94,96.0,500.0
38860.48968744278,4.984,0.82,79.0,400.0
38861.49451422691,4.98,0.95,99.0,500.0
38862.50140142441,4.98,0.92,94.0,460.0
38863.506267786026,4.984,0.83,83.0,420.0
38864.51270699501,4.984,0.84,94.0,460.0
38865.519342422485,4.98,0.93,96.0,500.0
38866.523337602615,4.988,0.82,78.0,400.0
38867.530500650406,4.976,0.97,97.0,500.0
38868.53501534462,4.976,0.94,87.0,420.0
38869.54232335091,4.984,0.84,80.0,400.0
38870.54896783829,4.984,0.83,82.0,400.0
38871.553313970566,4.98,0.94,96.0,500.0
38872.560549259186,4.988,0.84,80.0,400.0
38873.56485939026,4.984,0.81,82.0,400.0
38874.57120847702,4.984,0.94,95.0,460.0
38875.57565975189,4.984,0.82,82.0,400.0
38876.583064079285,4.984,0.83,80.0,400.0
38877.58974838257,4.98,0.94,97.0,500.0
38878.594492673874,4.984,0.78,83.0,420.0
38879.600573539734,4.988,0.82,82.0,400.0
38880.60587978363,4.976,0.96,94.0,460.0
38881.612604141235,4.988,0.81,91.0,460.0
38882.617005348206,4.976,0.99,96.0,500.0
38883.62333607674,4.98,0.95,93.0,460.0
38884.63064837456,4.988,0.82,81.0,400.0
38885.63459229469,4.98,0.98,95.0,460.0
38886.641662836075,4.984,0.85,84.0,420.0
38887.64671754837,4.984,0.83,84.0,420.0
38888.65302872658,4.98,0.95,94.0,460.0
38889.66039943695,4.988,0.96,82.0,400.0
38890.66471362114,4.984,0.92,94.0,460.0
38891.67128920555,4.98,0.94,93.0,460.0
38892.67613196373,4.984,0.82,80.0,400.0
38893.68238186836,4.984,0.82,83.0,420.0
38894.68680715561,4.98,0.95,97.0,500.0
38895.69390583038,4.984,0.81,82.0,400.0
38896.70114612579,4.984,0.86,81.0,400.0
38897.704879283905,4.988,0.8,82.0,400.0
38898.71216893196,4.976,0.96,96.0,500.0
38899.71663856506,4.984,0.82,84.0,420.0
38900.72295475006,4.976,0.95,94.0,460.0
38901.72995662689,4.984,0.95,97.0,500.0
38902.734365940094,4.984,0.85,83.0,420.0
38903.74137711525,4.976,0.85,96.0,500.0
38904.74578022957,4.976,0.98,96.0,500.0
38905.75312995911,4.984,0.8,84.0,420.0
38906.75680732727,4.98,0.98,94.0,460.0
38907.76416063309,4.984,0.84,86.0,420.0
38908.770956754684,4.988,0.82,82.0,400.0
