Time(s),Bus Voltage(V),Shunt Voltage(mV),Current(mA),Power(mW)
10801.45843744278,5.144,0.84,87.0,460.0
10802.463011264801,5.148,0.99,99.0,520.0
10803.470479726791,5.148,0.94,86.0,460.0
10804.474655151367,5.148,0.83,83.0,420.0
10805.481767416,5.144,0.98,99.0,520.0
10806.488474369049,5.14,0.99,91.0,460.0
10807.492564439774,5.144,0.94,95.0,500.0
10808.49918103218,5.144,0.98,96.0,500.0
10809.50416135788,5.152,0.82,83.0,420.0
10810.510792016983,5.148,0.85,82.0,420.0
10811.515503168106,5.14,0.98,97.0,500.0
10812.521798849106,5.144,0.98,88.0,460.0
10813.529049396515,5.148,0.82,85.0,420.0
10814.53286910057,5.144,0.92,98.0,500.0
10815.540266036987,5.152,0.8,85.0,420.0
10816.54453086853,5.148,0.84,85.0,420.0
10817.55175948143,5.144,0.98,96.0,500.0
10818.555875778198,5.148,0.86,83.0,420.0
10819.562616109848,5.148,0.85,84.0,420.0
10820.569489479065,5.144,0.98,97.0,500.0
10821.573938369751,5.148,0.85,87.0,460.0
10822.581370353699,5.152,0.82,82.0,420.0
10823.584846019745,5.144,0.97,98.0,500.0
10824.592160224915,5.148,0.83,85.0,420.0
10825.596125602722,5.148,0.85,88.0,460.0
10826.603249788284,5.144,0.98,97.0,500.0
10827.610074043274,5.148,0.83,80.0,420.0
10828.61423254013,5.148,0.84,84.0,420.0
10829.621625185013,5.148,0.97,94.0,500.0
10830.626286506653,5.148,0.83,83.0,420.0
10831.632885217667,5.148,0.84,84.0,420.0
10832.637076616287,5.144,0.97,97.0,500.0
10833.64410495758,5.144,0.98,95.0,500.0
10834.651434659958,5.148,0.86,86.0,460.0
10835.655726194382,5.144,0.96,98.0,500.0
10836.662473201752,5.148,0.86,87.0,460.0
10837.667067289352,5.152,0.83,84.0,420.0
10838.67345046997,5.144,0.94,95.0,500.0
10839.680040359497,5.144,0.87,88.0,460.0
10840.685057163239,5.152,0.85,84.0,420.0
10841.691562652588,5.144,0.97,98.0,500.0
10842.695883274078,5.152,0.83,85.0,420.0
10843.703053951263,5.152,0.85,86.0,460.0
10844.707256793976,5.14,0.99,98.0,500.0
10845.71396613121,5.148,0.84,84.0,420.0
10846.720801591873,5.148,0.85,84.0,420.0
10847.725454330444,5.14,0.99,101.0,520.0
10848.732954025269,5.148,0.84,83.0,420.0
10849.73723936081,5.144,0.98,97.0,500.0
10850.74380850792,5.14,0.98,96.0,500.0
10851.748100996017,5.152,0.85,84.0,420.0
10852.755373716354,5.148,0.87,97.0,500.0
10853.762183189392,5.144,0.99,97.0,500.0
10854.765913963318,5.148,0.94,84.0,420.0
10855.773112297058,5.14,0.98,98.0,500.0
10856.778003692627,5.148,0.94,98.0,500.0
10857.784106969833,5.152,0.84,92.0,460.0
10858.788522005081,5.144,0.99,99.0,520.0
10859.796092748642,5.152,0.94,82.0,420.0
10860.802384138107,5.148,0.87,84.0,420.0
10861.807195186615,5.144,0.95,95.0,500.0
10862.814121723175,5.14,0.97,91.0,460.0
10863.818214654922,5.144,0.8,86.0,460.0
10864.825508832932,5.144,0.97,95.0,500.0
10865.829466342926,5.148,0.84,86.0,460.0
10866.836077451706,5.148,0.83,86.0,460.0
10867.842955112457,5.144,0.97,97.0,500.0
10868.848246335983,5.14,0.98,95.0,500.0
10869.854136228561,5.144,0.94,93.0,500.0
10870.858983278275,5.14,1.0,94.0,500.0
10871.865361213684,5.148,0.85,83.0,420.0
10872.870671749115,5.152,0.84,84.0,420.0
10873.876962900162,5.148,0.99,99.0,520.0
10874.884529352188,5.148,0.91,84.0,420.0
10875.888821601868,5.148,0.87,84.0,420.0
10876.89508676529,5.144,0.98,99.0,520.0
10877.899379014969,5.148,0.84,84.0,420.0
10878.907017707825,5.148,0.84,86.0,460.0
10879.911310195923,5.144,0.99,98.0,500.0
10880.91783118248,5.144,0.97,97.0,500.0
10881.924707889557,5.148,0.85,87.0,460.0
10882.929010629654,5.144,0.95,95.0,500.0
10883.935710430145,5.148,0.84,83.0,420.0
10884.940658330917,5.148,0.86,89.0,460.0
10885.94709944725,5.148,0.84,83.0,420.0
10886.954046010971,5.144,0.97,97.0,500.0
10887.958506584167,5.148,0.84,82.0,420.0
10888.96580529213,5.144,0.96,97.0,500.0
10889.969740867615,5.148,0.86,85.0,420.0
10890.976952075958,5.148,0.84,84.0,420.0
10891.981538295746,5.148,0.87,86.0,460.0
10892.988268136978,5.144,0.96,97.0,500.0
10893.995151996613,5.148,0.83,83.0,420.0
10894.999494075775,5.144,0.97,97.0,500.0
10896.00620341301,5.144,0.94,98.0,500.0
10897.010494709015,5.152,0.84,82.0,420.0
10898.017792224884,5.148,0.82,84.0,420.0
10899.022116422653,5.144,0.94,97.0,500.0
10900.029089450836,5.148,0.85,85.0,420.0
10901.035363197327,5.144,0.95,94.0,500.0
10902.040183544159,5.144,0.92,95.0,500.0
10903.04703617096,5.148,0.87,85.0,420.0
10904.051573991776,5.144,0.97,98.0,500.0
10905.058234453201,5.148,0.85,84.0,420.0
10906.062069177628,5.148,0.84,88.0,460.0
10907.069895744324,5.144,0.95,97.0,500.0
10908.076219797134,5.144,0.98,98.0,500.0
10909.080255031586,5.148,0.83,91.0,460.0
10910.087359428406,5.14,0.98,98.0,500.0
10911.091889619827,5.148,0.87,85.0,420.0
10912.099325418472,5.148,0.84,83.0,420.0
10913.102732181549,5.144,1.0,99.0,520.0
10914.110095500946,5.144,0.98,99.0,520.0
10915.11697602272,5.148,0.83,97.0,500.0
10916.121485710144,5.14,0.99,97.0,500.0
10917.128388404846,5.148,0.85,84.0,420.0
10918.132589817047,5.148,0.86,80.0,420.0
10919.140012264252,5.14,1.01,99.0,520.0
10920.143363714218,5.144,0.95,89.0,460.0
10921.150697946548,5.14,1.0,97.0,500.0
10922.157340288162,5.144,0.95,97.0,500.0
10923.161835670471,5.148,0.84,83.0,420.0
10924.168650627136,5.148,0.83,84.0,420.0
10925.173722982407,5.14,0.97,97.0,500.0
10926.180524349213,5.148,0.87,84.0,420.0
10927.184916496277,5.144,1.0,100.0,520.0
10928.191414833069,5.144,0.94,93.0,500.0
10929.198289632797,5.148,0.83,86.0,460.0
10930.20233798027,5.148,0.83,84.0,420.0
10931.2093334198,5.144,0.96,97.0,500.0
10932.213760137558,5.144,0.94,95.0,500.0
10933.220924854279,5.152,0.83,84.0,420.0
10934.22492146492,5.148,0.95,94.0,500.0
10935.231935024261,5.148,0.83,85.0,420.0
10936.239542484283,5.148,0.84,84.0,420.0
10937.243834972382,5.14,0.96,98.0,500.0
10938.250230073929,5.148,0.84,83.0,420.0
10939.255085468292,5.148,0.83,84.0,420.0
10940.261890888214,5.144,1.0,98.0,500.0
10941.268741130829,5.148,0.83,83.0,420.0
10942.27273273468,5.148,0.82,83.0,420.0
10943.279617547989,5.144,0.97,96.0,500.0
10944.284346342087,5.148,0.86,84.0,420.0
10945.291262865067,5.148,0.88,84.0,420.0
10946.295331954956,5.14,0.99,94.0,500.0
10947.301938056946,5.144,0.84,84.0,420.0
10948.30975151062,5.148,0.84,85.0,420.0
10949.313553571701,5.144,0.95,97.0,500.0
10950.320530414581,5.148,0.85,86.0,460.0
10951.324886322021,5.148,0.82,84.0,420.0
10952.331519126892,5.144,0.98,94.0,500.0
10953.336219549179,5.148,0.84,84.0,420.0
10954.342729330063,5.148,0.83,93.0,500.0
10955.349564552307,5.144,0.99,95.0,500.0
10956.354700565338,5.148,0.85,86.0,460.0
10957.360861063004,5.148,0.82,83.0,420.0
10958.365339040756,5.144,0.95,102.0,520.0
10959.372350931168,5.152,0.85,95.0,500.0
10960.37684750557,5.144,0.84,98.0,500.0
10961.384170293808,5.144,1.0,93.0,500.0
10962.391024589539,5.148,0.82,84.0,420.0
10963.395315885544,5.144,0.98,95.0,500.0
10964.401730775833,5.144,0.98,99.0,520.0
10965.4060151577,5.144,0.81,91.0,460.0
10966.412776708603,5.144,0.97,97.0,500.0
10967.417703151703,5.14,0.94,95.0,500.0
10968.424814462662,5.148,0.84,84.0,420.0
10969.431059122086,5.144,0.96,101.0,520.0
10970.436138629913,5.144,0.95,95.0,500.0
10971.443183660507,5.148,0.93,87.0,460.0
10972.447577238083,5.14,0.99,97.0,500.0
10973.454074382782,5.144,0.93,97.0,500.0
10974.458330154419,5.148,0.84,84.0,420.0
10975.46562075615,5.14,0.94,97.0,500.0
10976.47209739685,5.148,0.92,84.0,420.0
10977.47623515129,5.144,0.84,85.0,420.0
10978.483042001724,5.144,0.97,96.0,500.0
10979.487582683563,5.148,0.83,84.0,420.0
10980.494731426239,5.148,0.84,82.0,420.0
10981.501391887665,5.144,0.96,95.0,500.0
10982.50573348999,5.148,0.9,88.0,460.0
10983.51295042038,5.148,0.82,81.0,420.0
10984.517578601837,5.144,0.97,97.0,500.0
10985.524158000946,5.148,0.84,85.0,420.0
10986.52820110321,5.148,0.79,85.0,420.0
10987.535468101501,5.14,0.98,96.0,500.0
10988.541995763779,5.148,0.84,84.0,420.0
10989.546392917633,5.144,0.97,100.0,520.0
10990.55333518982,5.14,0.95,101.0,520.0
10991.557627439499,5.144,0.84,83.0,420.0
10992.564903497696,5.148,0.82,86.0,460.0
10993.568985462189,5.14,0.97,97.0,500.0
10994.575741291046,5.144,0.93,93.0,500.0
10995.583438396454,5.148,0.87,80.0,420.0
10996.587905168533,5.144,0.95,97.0,500.0
10997.593934774399,5.144,0.84,83.0,420.0
10998.598728895187,5.148,0.84,85.0,420.0
10999.605364322662,5.14,0.95,96.0,500.0
11000.610207080841,5.148,0.84,85.0,420.0
11001.616569757462,5.148,0.84,83.0,420.0
11002.623322486877,5.14,0.95,96.0,500.0
11003.628359079361,5.144,0.84,84.0,420.0
11004.635424137115,5.148,0.83,83.0,420.0
11005.63910484314,5.14,0.95,97.0,500.0
11006.646560430527,5.148,0.83,84.0,420.0
11007.650349617004,5.148,0.85,83.0,420.0
11008.657640457153,5.14,0.96,96.0,500.0
11009.664929389954,5.148,0.83,82.0,420.0
11010.668981075287,5.14,0.82,96.0,500.0
11011.675902843475,5.144,0.95,99.0,520.0
11012.680224895477,5.148,0.85,87.0,460.0
11013.68743777275,5.148,0.84,85.0,420.0
11014.691196203232,5.144,0.93,96.0,500.0
11015.697937011719,5.14,0.98,94.0,500.0
11016.705564260483,5.144,0.84,92.0,460.0
11017.709154605865,5.144,0.95,95.0,500.0
11018.716292858124,5.148,0.84,84.0,420.0
11019.720758914948,5.144,0.83,87.0,460.0
11020.727418422699,5.144,0.95,96.0,500.0
11021.734756946564,5.148,0.87,97.0,500.0
11022.73933506012,5.14,0.97,97.0,500.0
11023.745864152908,5.144,0.95,97.0,500.0
11024.749893188477,5.144,0.86,88.0,460.0
11025.756855010986,5.148,0.84,95.0,500.0
11026.761718034744,5.14,0.98,99.0,520.0
11027.768779993057,5.148,0.91,84.0,420.0
11028.775003194809,5.144,1.0,97.0,500.0
11029.779727935791,5.144,0.97,99.0,520.0
11030.787138938904,5.148,0.84,87.0,460.0
11031.791376590729,5.144,1.0,95.0,500.0
11032.79799079895,5.144,0.94,88.0,460.0
11033.80228304863,5.144,0.87,82.0,420.0
11034.809036493301,5.144,0.94,99.0,520.0
11035.815657377243,5.14,0.96,90.0,460.0
11036.820623636246,5.148,0.82,82.0,420.0
11037.827249288559,5.144,1.0,96.0,500.0
11038.831539392471,5.148,0.92,83.0,420.0
11039.83815073967,5.144,0.84,81.0,420.0
11040.843348264694,5.14,1.01,99.0,520.0
11041.849900007248,5.144,0.81,82.0,420.0
11042.856626987457,5.144,0.83,85.0,420.0
11043.860901355743,5.14,0.96,97.0,500.0
11044.867815494537,5.148,0.84,80.0,420.0
11045.872678041458,5.144,0.86,83.0,420.0
11046.879180431366,5.144,0.92,95.0,500.0
11047.883453130722,5.148,0.86,84.0,420.0
11048.890663862228,5.148,0.83,83.0,420.0
11049.89728140831,5.14,0.96,94.0,500.0
11050.902126789093,5.144,0.84,87.0,460.0
11051.908763885498,5.148,0.95,97.0,500.0
11052.913291215897,5.144,0.96,96.0,500.0
11053.920113801956,5.144,0.84,86.0,460.0
11054.924406290054,5.144,0.85,82.0,420.0
11055.930955410004,5.14,0.99,97.0,500.0
11056.938252210617,5.144,0.85,87.0,460.0
11057.942831516266,5.144,0.86,84.0,420.0
11058.949301242828,5.14,0.98,95.0,500.0
11059.953593492508,5.148,0.82,84.0,420.0
11060.961136341095,5.148,0.86,84.0,420.0
11061.965181827545,5.14,0.96,99.0,520.0
11062.971947908401,5.144,0.95,95.0,500.0
11063.97881269455,5.148,0.85,85.0,420.0
11064.982753753662,5.14,0.95,95.0,500.0
11065.98994255066,5.148,0.84,84.0,420.0
11066.994505167007,5.144,0.85,84.0,420.0
11068.000934123993,5.14,0.96,99.0,520.0
11069.00622344017,5.14,0.97,93.0,500.0
11070.012359142303,5.144,0.8,89.0,460.0
11071.01992058754,5.144,0.95,93.0,500.0
11072.023483991623,5.148,0.82,84.0,420.0
11073.030708551407,5.144,0.98,85.0,420.0
11074.035752296448,5.14,0.97,100.0,520.0
11075.042166948318,5.14,0.98,96.0,500.0
11076.049374341965,5.148,0.83,93.0,500.0
11077.053305864334,5.14,0.97,99.0,520.0
11078.060117006302,5.14,1.0,99.0,520.0
11079.064289093018,5.144,0.83,83.0,420.0
11080.071588754654,5.144,1.0,98.0,500.0
11081.076296806335,5.144,0.93,94.0,500.0
11082.082748889923,5.144,0.85,94.0,500.0
11083.089258432388,5.14,0.98,98.0,500.0
11084.09455704689,5.144,0.95,82.0,420.0
11085.100691080093,5.144,0.84,84.0,420.0
11086.10513496399,5.14,0.99,96.0,500.0
11087.112711906433,5.14,0.97,96.0,500.0
11088.117004156113,5.14,1.01,101.0,520.0
11089.123416185379,5.144,0.98,95.0,500.0
11090.13070654869,5.148,0.86,79.0,400.0
11091.135162591934,5.144,0.83,85.0,420.0
11092.141387701035,5.14,0.94,100.0,520.0
11093.14667916298,5.144,0.95,87.0,460.0
11094.153336048126,5.148,0.84,84.0,420.0
11095.157516002655,5.144,0.95,93.0,500.0
11096.164549589157,5.144,0.85,83.0,420.0
11097.171120882034,5.148,0.84,84.0,420.0
11098.175339221954,5.144,0.95,95.0,500.0
11099.182368516922,5.144,0.86,85.0,420.0
11100.18636417389,5.148,0.84,80.0,420.0
11101.193902492523,5.14,0.95,98.0,500.0
11102.197942972183,5.144,0.86,86.0,460.0
11103.205398082733,5.148,0.83,83.0,420.0
11104.212433815002,5.14,0.94,99.0,520.0
11105.217116117477,5.144,0.82,84.0,420.0
11106.223492145538,5.148,0.85,85.0,420.0
11107.227936506271,5.144,0.94,95.0,500.0
11108.234537601471,5.144,0.82,84.0,420.0
11109.23899769783,5.14,0.97,97.0,500.0
11110.24545431137,5.144,0.93,91.0,460.0
11111.25270152092,5.144,0.85,85.0,420.0
11112.256875276566,5.148,0.84,85.0,420.0
11113.263689517975,5.14,0.95,94.0,500.0
11114.268003702164,5.14,0.94,96.0,500.0
11115.275488138199,5.148,0.86,84.0,420.0
11116.282308340073,5.14,0.98,94.0,500.0
11117.286582946777,5.144,0.88,86.0,460.0
11118.293726444244,5.148,0.85,83.0,420.0
11119.29722070694,5.14,0.98,97.0,500.0
11120.304586172104,5.144,0.85,86.0,460.0
11121.30909204483,5.148,0.84,84.0,420.0
11122.31625676155,5.14,0.98,95.0,500.0
11123.322516679764,5.144,0.83,85.0,420.0
11124.327238082886,5.144,0.84,83.0,420.0
11125.33388209343,5.14,0.99,102.0,520.0
11126.338861227036,5.144,0.83,83.0,420.0
11127.345183134079,5.144,0.83,97.0,500.0
11128.349339962006,5.14,0.98,95.0,500.0
11129.35700750351,5.148,0.84,84.0,420.0
11130.363298892975,5.14,1.02,97.0,500.0
11131.36849474907,5.14,0.93,96.0,500.0
11132.374571561813,5.144,0.84,83.0,420.0
11133.378702163696,5.14,0.83,104.0,520.0
11134.386040687561,5.14,0.97,97.0,500.0
11135.390288114548,5.144,0.87,85.0,420.0
11136.396973371506,5.14,0.99,97.0,500.0
11137.40396785736,5.136,0.93,97.0,500.0
11138.4083340168,5.144,0.87,83.0,420.0
11139.41596031189,5.14,0.9,100.0,520.0
11140.4202003479,5.136,0.97,97.0,500.0
11141.42717051506,5.144,0.84,85.0,420.0
11142.430911064148,5.14,0.96,96.0,500.0
11143.438455343246,5.14,0.99,87.0,460.0
11144.445458650589,5.144,0.93,84.0,420.0
11145.449161529541,5.14,0.95,94.0,500.0
11146.456384420395,5.144,0.85,84.0,420.0
11147.460838317871,5.144,0.85,84.0,420.0
11148.468005895615,5.14,0.99,100.0,520.0
11149.474262237549,5.144,0.98,85.0,420.0
11150.478426933289,5.144,0.82,83.0,420.0
11151.486226320267,5.14,0.94,93.0,500.0
11152.48989892006,5.148,0.84,82.0,420.0
11153.496817588806,5.144,0.83,84.0,420.0
11154.501066446304,5.144,0.95,100.0,520.0
11155.508503437042,5.144,0.85,84.0,420.0
11156.515237808228,5.144,0.87,84.0,420.0
11157.519674301147,5.14,0.95,97.0,500.0
11158.526567935944,5.148,0.84,83.0,420.0
11159.530485153198,5.144,0.88,84.0,420.0
11160.537757635117,5.14,0.98,96.0,500.0
11161.541867494583,5.148,0.87,86.0,460.0
11162.54933810234,5.144,0.83,85.0,420.0
11163.55613231659,5.144,0.97,95.0,500.0
11164.559825897217,5.144,0.86,83.0,420.0
11165.56745672226,5.144,0.84,83.0,420.0
11166.571925640106,5.144,0.97,97.0,500.0
11167.57868528366,5.144,0.85,87.0,460.0
11168.582572698593,5.144,0.84,82.0,420.0
11169.589477539062,5.144,0.97,98.0,500.0
11170.596626996994,5.144,0.84,85.0,420.0
11171.601028680801,5.14,0.96,98.0,500.0
11172.60788989067,5.14,1.0,98.0,500.0
11173.612236261368,5.144,0.83,84.0,420.0
11174.619358539581,5.144,0.84,85.0,420.0
11175.623297691345,5.136,0.98,97.0,500.0
11176.630822896957,5.144,0.94,95.0,500.0
11177.637122392654,5.144,0.83,87.0,460.0
11178.641299247742,5.14,0.94,95.0,500.0
11179.648823022842,5.144,0.83,86.0,460.0
11180.652577400208,5.144,0.84,84.0,420.0
11181.659499883652,5.144,0.94,97.0,500.0
11182.664465904236,5.144,0.86,84.0,420.0
11183.671396493912,5.14,0.83,100.0,520.0
11184.678067445755,5.136,0.96,97.0,500.0
11185.681986570358,5.144,0.83,86.0,460.0
11186.689187288284,5.144,0.82,83.0,420.0
11187.693808078766,5.14,0.93,97.0,500.0
11188.70103764534,5.14,0.88,97.0,500.0
11189.707334280014,5.14,0.88,99.0,520.0
11190.71181511879,5.14,0.94,97.0,500.0
11191.719025850296,5.144,0.84,84.0,420.0
11192.723241329193,5.14,1.0,100.0,520.0
11193.730087280273,5.14,0.97,99.0,520.0
11194.73432803154,5.144,0.86,93.0,500.0
11195.74091887474,5.136,1.02,96.0,500.0
11196.748440742493,5.14,1.01,99.0,520.0
11197.752168655396,5.144,0.83,83.0,420.0
11198.759098529816,5.14,1.0,97.0,500.0
11199.764003276825,5.14,0.99,97.0,500.0
11200.770874738693,5.144,0.89,83.0,420.0
11201.775129556656,5.136,1.01,95.0,500.0
11202.781612873077,5.14,0.96,97.0,500.0
11203.78926730156,5.144,0.87,84.0,420.0
11204.793559551239,5.14,0.97,95.0,500.0
11205.800572872162,5.144,0.91,82.0,420.0
11206.80463385582,5.144,0.82,84.0,420.0
11207.81110906601,5.14,0.92,94.0,500.0
11208.815481185913,5.144,0.83,83.0,420.0
11209.822447299957,5.144,0.83,85.0,420.0
11210.829644203186,5.144,0.97,97.0,500.0
11211.833936214447,5.144,0.86,83.0,420.0
11212.840588331223,5.148,0.85,84.0,420.0
11213.845089673996,5.14,0.96,92.0,460.0
11214.85188627243,5.144,0.85,84.0,420.0
11215.856913089752,5.144,0.84,82.0,420.0
11216.86384344101,5.14,0.98,95.0,500.0
11217.870446920395,5.144,0.84,85.0,420.0
11218.87489271164,5.144,0.84,85.0,420.0
11219.881829738617,5.14,0.94,97.0,500.0
11220.886122703552,5.144,0.82,82.0,420.0
11221.893181562424,5.148,0.85,83.0,420.0
11222.898473262787,5.14,1.01,94.0,500.0
11223.90363073349,5.148,0.84,81.0,420.0
11224.910921096802,5.144,0.83,84.0,420.0
11225.915368556976,5.14,0.95,100.0,520.0
11226.922658443451,5.144,0.84,84.0,420.0
11227.92701125145,5.144,0.83,83.0,420.0
11228.934117078781,5.14,0.96,98.0,500.0
11229.940740823746,5.144,0.84,84.0,420.0
11230.945152759552,5.14,0.89,86.0,460.0
11231.952222824097,5.14,0.95,93.0,500.0
11232.955861330032,5.144,0.84,84.0,420.0
11233.962886095047,5.136,0.96,98.0,500.0
11234.96752166748,5.14,0.94,97.0,500.0
11235.97481250763,5.144,0.85,83.0,420.0
11236.980819940567,5.144,0.81,84.0,420.0
11237.986051082611,5.14,1.01,95.0,500.0
11238.992185354233,5.14,0.94,95.0,500.0
11239.996723651886,5.144,0.85,84.0,420.0
11241.00401377678,5.14,0.98,97.0,500.0
11242.008306264877,5.148,0.84,83.0,420.0
11243.014597654343,5.144,0.85,82.0,420.0
11244.022027254105,5.136,1.04,98.0,500.0
11245.026319265366,5.14,0.94,98.0,500.0
11246.033087730408,5.136,0.97,101.0,520.0
11247.037380218506,5.14,0.94,95.0,500.0
11248.044253110886,5.144,0.83,85.0,420.0
11249.048904895782,5.144,0.82,89.0,460.0
11250.055339097977,5.14,0.98,97.0,500.0
11251.062848329544,5.14,1.0,83.0,420.0
11252.066876649857,5.136,1.02,97.0,500.0
11253.073472499847,5.14,0.95,93.0,500.0
11254.078039884567,5.144,0.85,88.0,460.0
11255.085329055786,5.144,0.81,82.0,420.0
11256.089622735977,5.136,0.97,98.0,500.0
11257.096913099289,5.144,0.86,84.0,420.0
11258.103323459625,5.14,1.02,99.0,520.0
11259.107530117035,5.14,0.95,98.0,500.0
11260.114819526672,5.144,0.82,87.0,460.0
11261.119061470032,5.144,0.84,80.0,420.0
11262.126351594925,5.136,0.98,97.0,500.0
11263.130701065063,5.144,0.84,82.0,420.0
11264.136959791183,5.14,0.97,97.0,500.0
11265.143606185913,5.136,1.02,97.0,500.0
11266.148708820343,5.144,0.84,83.0,420.0
11267.155400514603,5.144,0.85,83.0,420.0
11268.15953707695,5.14,1.0,97.0,500.0
11269.16643500328,5.144,0.82,84.0,420.0
11270.171210765839,5.14,0.97,96.0,500.0
11271.17787528038,5.14,0.92,97.0,500.0
11272.184898376465,5.144,0.84,84.0,420.0
11273.189345359802,5.144,0.84,88.0,460.0
11274.196416854858,5.14,0.95,93.0,500.0
11275.200311899185,5.144,0.84,85.0,420.0
11276.207390785217,5.144,0.84,84.0,420.0
11277.212082624435,5.14,0.98,94.0,500.0
11278.21834897995,5.148,0.89,82.0,420.0
11279.225639104843,5.144,0.84,83.0,420.0
11280.229931354523,5.14,0.97,97.0,500.0
11281.236700057983,5.144,0.84,86.0,460.0
11282.240722894669,5.144,0.83,86.0,460.0
11283.248417139053,5.136,0.96,99.0,520.0
11284.254840135574,5.144,0.83,84.0,420.0
11285.259368658066,5.144,0.84,82.0,420.0
11286.265899181366,5.136,0.99,101.0,520.0
11287.270283460617,5.144,0.84,85.0,420.0
11288.27779006958,5.144,0.86,86.0,460.0
11289.281843423843,5.14,0.95,101.0,520.0
11290.289103984833,5.14,0.8,83.0,420.0
11291.296192407608,5.14,0.87,102.0,520.0
11292.299768209457,5.136,0.98,96.0,500.0
11293.307343244553,5.144,0.86,81.0,420.0
11294.31168103218,5.14,0.86,86.0,420.0
11295.318542957306,5.14,0.97,97.0,500.0
11296.322835445404,5.136,0.98,97.0,500.0
11297.3292760849,5.14,1.01,97.0,500.0
11298.33658194542,5.14,0.94,95.0,500.0
11299.340918540955,5.144,0.86,83.0,420.0
11300.348141431808,5.14,0.84,100.0,520.0
11301.352433919907,5.136,0.99,97.0,500.0
11302.359397649765,5.144,0.9,84.0,420.0
11303.363689899445,5.14,0.98,99.0,520.0
11304.370569705963,5.14,0.95,98.0,500.0
11305.377434968948,5.136,0.86,90.0,460.0
11306.381715774536,5.14,0.9,99.0,520.0
11307.388006925583,5.14,1.02,85.0,420.0
11308.39292883873,5.144,0.84,82.0,420.0
11309.39940237999,5.136,0.96,98.0,500.0
11310.406299829483,5.14,0.95,104.0,520.0
11311.4112637043,5.144,0.86,90.0,460.0
11312.417825460434,5.14,0.97,97.0,500.0
11313.422284841537,5.144,0.83,83.0,420.0
11314.429687976837,5.144,0.84,85.0,420.0
11315.43343758583,5.14,1.03,100.0,520.0
11316.440312623978,5.14,0.95,97.0,500.0
11317.447370052338,5.144,0.83,84.0,420.0
11318.451795578003,5.136,0.98,98.0,500.0
11319.459085702896,5.144,0.86,84.0,420.0
11320.462540626526,5.144,0.85,82.0,420.0
11321.46979045868,5.14,0.98,95.0,500.0
11322.47432589531,5.14,0.85,85.0,420.0
11323.48079586029,5.144,0.86,86.0,460.0
11324.488361358643,5.14,0.95,95.0,500.0
11325.492768764496,5.144,0.82,85.0,420.0
11326.499539136887,5.144,0.83,84.0,420.0
11327.504114151001,5.14,0.95,96.0,500.0
11328.510311365128,5.144,0.86,84.0,420.0
11329.515026569366,5.144,0.86,83.0,420.0
11330.52186512947,5.14,0.98,97.0,500.0
11331.528847694397,5.144,0.84,85.0,420.0
11332.532766103745,5.144,0.84,83.0,420.0
11333.540206670761,5.14,0.96,96.0,500.0
11334.544429063797,5.144,0.84,84.0,420.0
11335.551051139832,5.144,0.83,84.0,420.0
11336.556035041809,5.136,0.94,98.0,520.0
11337.562529802322,5.144,0.85,86.0,460.0
11338.569680213928,5.144,0.88,88.0,460.0
11339.57417011261,5.136,0.98,97.0,500.0
11340.580585718155,5.144,0.82,84.0,420.0
11341.584589719772,5.14,0.85,85.0,420.0
11342.591486692429,5.14,0.94,95.0,500.0
11343.596624851227,5.144,0.82,83.0,420.0
11344.603197574615,5.144,0.84,84.0,420.0
11345.609786272049,5.14,0.93,99.0,520.0
11346.614748001099,5.14,0.87,84.0,420.0
11347.621293067932,5.144,0.84,84.0,420.0
11348.625842809677,5.14,0.97,97.0,500.0
11349.632567167282,5.144,0.83,84.0,420.0
11350.636669874191,5.14,0.83,96.0,500.0
11351.643959999084,5.136,0.94,97.0,500.0
11352.650421857834,5.144,0.83,84.0,420.0
11353.654714345932,5.136,1.0,98.0,500.0
11354.66204047203,5.136,0.97,94.0,500.0
11355.666333436966,5.144,0.84,84.0,420.0
11356.67362356186,5.14,0.84,101.0,520.0
11357.680723667145,5.14,0.97,97.0,500.0
11358.685017108917,5.136,0.96,95.0,500.0
11359.691447734833,5.14,0.99,98.0,500.0
11360.695885896683,5.14,0.96,97.0,500.0
11361.702322244644,5.136,0.84,82.0,420.0
11362.7068297863,5.136,0.92,102.0,520.0
11363.714120149612,5.14,0.97,96.0,500.0
11364.721088171005,5.144,0.84,82.0,420.0
11365.725630521774,5.14,0.95,97.0,500.0
11366.73192191124,5.14,0.96,89.0,460.0
11367.736559867859,5.14,0.93,84.0,420.0
11368.74310541153,5.14,0.99,94.0,500.0
11369.747632026672,5.144,0.82,82.0,420.0
11370.754504919052,5.144,0.84,85.0,420.0
11371.761479139328,5.14,0.98,95.0,500.0
11372.766465902328,5.136,0.97,89.0,460.0
11373.773030757904,5.144,0.84,84.0,420.0
11374.777432203293,5.136,0.96,96.0,500.0
11375.784256458282,5.144,0.87,85.0,420.0
11376.78860449791,5.14,0.85,84.0,420.0
11377.795599937439,5.136,1.0,99.0,520.0
11378.802483320236,5.14,0.87,87.0,460.0
11379.806450843811,5.144,0.83,83.0,420.0
11380.813809633255,5.14,0.99,100.0,520.0
11381.818513154984,5.14,0.83,86.0,460.0
11382.82521891594,5.144,0.85,83.0,420.0
11383.829424142838,5.136,1.01,94.0,500.0
11384.835819482803,5.14,0.96,98.0,500.0
